0:0:0:0:0:0:0:1 - - [19/Feb/2021:23:45:14 +0530] "GET /FashionKingFrontend/deleteCart/26 HTTP/1.1" 200 6279
0:0:0:0:0:0:0:1 - - [19/Feb/2021:23:45:18 +0530] "GET /FashionKingFrontend/deleteCart/27 HTTP/1.1" 200 5914
0:0:0:0:0:0:0:1 - - [19/Feb/2021:23:47:07 +0530] "POST /FashionKingFrontend/orderPlace HTTP/1.1" 200 4383
0:0:0:0:0:0:0:1 - - [19/Feb/2021:23:47:10 +0530] "GET /FashionKingFrontend/productUser HTTP/1.1" 200 5297
0:0:0:0:0:0:0:1 - - [19/Feb/2021:23:47:10 +0530] "GET /FashionKingFrontend/images/1001.jpg HTTP/1.1" 200 4002
0:0:0:0:0:0:0:1 - - [19/Feb/2021:23:47:10 +0530] "GET /FashionKingFrontend/images/1002.jpg HTTP/1.1" 200 6084
0:0:0:0:0:0:0:1 - - [19/Feb/2021:23:47:10 +0530] "GET /FashionKingFrontend/images/1003.jpg HTTP/1.1" 200 6310
0:0:0:0:0:0:0:1 - - [19/Feb/2021:23:47:15 +0530] "GET /FashionKingFrontend/productDisplay/1003 HTTP/1.1" 200 6753
0:0:0:0:0:0:0:1 - - [19/Feb/2021:23:47:15 +0530] "GET /FashionKingFrontend/images/1003.jpg HTTP/1.1" 200 6310
0:0:0:0:0:0:0:1 - - [19/Feb/2021:23:47:17 +0530] "POST /FashionKingFrontend/viewCart HTTP/1.1" 400 762
0:0:0:0:0:0:0:1 - - [19/Feb/2021:23:47:19 +0530] "GET /FashionKingFrontend/productDisplay/1003 HTTP/1.1" 200 6753
0:0:0:0:0:0:0:1 - - [19/Feb/2021:23:47:19 +0530] "GET /FashionKingFrontend/images/1003.jpg HTTP/1.1" 200 6310
0:0:0:0:0:0:0:1 - - [19/Feb/2021:23:47:23 +0530] "POST /FashionKingFrontend/viewCart HTTP/1.1" 200 6279
0:0:0:0:0:0:0:1 - - [19/Feb/2021:23:47:33 +0530] "POST /FashionKingFrontend/viewCart HTTP/1.1" 200 6644
0:0:0:0:0:0:0:1 - - [19/Feb/2021:23:47:33 +0530] "GET /FashionKingFrontend/images/bag-logo.jpg HTTP/1.1" 200 5550
